CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16850.0,333,1,332.41,1,2,2,12,Hibernating
16851.0,4,3,342.45,5,3,2,53,Potential_loyalists
16852.0,10,2,144.91,5,3,1,53,Potential_loyalists
16855.0,23,2,328.40000000000003,4,3,2,43,Potential_loyalists
16856.0,14,1,35.400000000000006,4,2,1,42,Potential_loyalists
16858.0,366,2,345.89000000000004,1,3,2,13,At_risk
16859.0,106,5,473.14,2,4,3,24,At_risk
16861.0,59,3,151.65,3,3,1,33,Need_attention
16863.0,29,4,481.35,4,4,3,44,Loyal_customers
16866.0,140,3,207.74,2,3,1,23,At_risk
16869.0,22,5,797.32,4,4,3,44,Loyal_customers
16871.0,22,7,2761.4900000000002,4,5,5,45,Loyal_customers
16872.0,77,3,680.02,2,3,3,23,At_risk
16873.0,4,10,7066.31,5,5,5,55,Champions
16875.0,64,9,2023.47,3,5,5,35,Loyal_customers
16877.0,12,6,846.62,4,4,3,44,Loyal_customers
16878.0,24,2,0.0,4,3,1,43,Potential_loyalists
16880.0,30,7,1491.43,4,5,4,45,Loyal_customers
16881.0,66,1,432.0,3,2,2,32,About_to_sleep
16882.0,66,3,705.12,3,3,3,33,Need_attention
16883.0,187,2,272.48,1,3,2,13,At_risk
16884.0,37,2,429.84,3,3,2,33,Need_attention
16885.0,15,3,450.41,4,3,2,43,Potential_loyalists
16887.0,35,1,192.32999999999998,3,2,1,32,About_to_sleep
16889.0,194,3,1578.67,1,3,4,13,At_risk
16891.0,1,5,742.43,5,4,3,54,Champions
16892.0,1,7,489.49,5,5,3,55,Champions
16893.0,366,1,145.93,1,2,1,12,Hibernating
16895.0,64,1,202.27,3,2,1,32,About_to_sleep
16897.0,299,3,213.03,1,3,1,13,At_risk
16898.0,26,4,436.68,4,4,2,44,Loyal_customers
16899.0,7,6,1271.06,5,4,4,54,Champions
16900.0,11,5,187.69,5,4,1,54,Champions
16902.0,116,1,1706.88,2,2,4,22,Hibernating
16903.0,29,1,363.2,4,2,2,42,Potential_loyalists
16904.0,4,16,3653.75,5,5,5,55,Champions
16905.0,5,8,3020.65,5,5,5,55,Champions
16906.0,81,4,559.59,2,4,3,24,At_risk
16907.0,29,5,928.76,4,4,4,44,Loyal_customers
16909.0,64,2,364.14,3,3,2,33,Need_attention
16910.0,4,8,1508.96,5,5,4,55,Champions
16912.0,23,14,2508.87,4,5,5,45,Loyal_customers
16913.0,290,1,113.44,1,2,1,12,Hibernating
16914.0,36,1,183.76,3,2,1,32,About_to_sleep
16915.0,9,6,621.6800000000001,5,4,3,54,Champions
16916.0,23,2,562.41,4,3,3,43,Potential_loyalists
16917.0,276,1,391.52,1,2,2,12,Hibernating
16918.0,49,7,1043.34,3,5,4,35,Loyal_customers
16919.0,156,11,2592.25,2,5,5,25,Shouldn't_loose
16921.0,61,1,154.18,3,2,1,32,About_to_sleep
16923.0,12,26,6488.3,4,5,5,45,Loyal_customers
16924.0,21,4,722.64,4,4,3,44,Loyal_customers
16926.0,371,1,230.25,1,2,1,12,Hibernating
16927.0,115,3,543.05,2,3,3,23,At_risk
16928.0,80,19,2748.6,2,5,5,25,Shouldn't_loose
16929.0,3,7,1295.39,5,5,4,55,Champions
16930.0,26,3,378.89,4,3,2,43,Potential_loyalists
16931.0,5,21,4554.87,5,5,5,55,Champions
16932.0,53,1,150.23000000000002,3,2,1,32,About_to_sleep
16933.0,1,5,530.08,5,4,3,54,Champions
16934.0,54,2,931.03,3,3,4,33,Need_attention
16936.0,25,1,261.9,4,2,2,42,Potential_loyalists
16938.0,8,5,1878.43,5,4,4,54,Champions
16940.0,52,3,3049.88,3,3,5,33,Need_attention
16942.0,12,10,1878.51,4,5,4,45,Loyal_customers
16943.0,211,3,816.73,1,3,3,13,At_risk
16945.0,21,19,4345.5,4,5,5,45,Loyal_customers
16947.0,235,1,406.48,1,2,2,12,Hibernating
16948.0,138,3,435.02,2,3,2,23,At_risk
16949.0,3,7,1161.27,5,5,4,55,Champions
16950.0,56,3,1178.56,3,3,4,33,Need_attention
16951.0,123,4,1262.75,2,4,4,24,At_risk
16952.0,109,2,167.61,2,3,1,23,At_risk
16953.0,30,1,20.8,4,2,1,42,Potential_loyalists
16954.0,0,9,2085.08,5,5,5,55,Champions
16955.0,184,5,493.67,1,4,3,14,At_risk
16956.0,9,2,292.34,5,3,2,53,Potential_loyalists
16957.0,239,2,416.64,1,3,2,13,At_risk
16959.0,87,1,117.35000000000001,2,2,1,22,Hibernating
16960.0,38,3,507.05,3,3,3,33,Need_attention
16961.0,116,1,234.17000000000002,2,2,2,22,Hibernating
16963.0,187,1,110.55000000000001,1,2,1,12,Hibernating
16965.0,226,1,201.19,1,2,1,12,Hibernating
16966.0,8,10,2148.47,5,5,5,55,Champions
16967.0,189,1,319.02,1,2,2,12,Hibernating
16968.0,4,2,439.43,5,3,2,53,Potential_loyalists
16969.0,39,3,650.41,3,3,3,33,Need_attention
16971.0,2,2,232.20999999999998,5,3,1,53,Potential_loyalists
16976.0,267,1,251.51999999999998,1,2,2,12,Hibernating
16978.0,77,1,344.33,2,2,2,22,Hibernating
16979.0,3,8,1809.05,5,5,4,55,Champions
16980.0,255,2,1028.46,1,3,4,13,At_risk
16982.0,60,1,384.06,3,2,2,32,About_to_sleep
16983.0,12,8,1894.82,4,5,4,45,Loyal_customers
16984.0,78,5,4370.59,2,4,5,24,At_risk
16985.0,17,11,5461.62,4,5,5,45,Loyal_customers
16986.0,29,2,1873.2,4,3,4,43,Potential_loyalists
16987.0,3,7,1616.8,5,5,4,55,Champions
16988.0,5,1,126.12,5,2,1,52,Potential_loyalists
16989.0,7,6,1133.25,5,4,4,54,Champions
16990.0,218,1,179.0,1,2,1,12,Hibernating
16992.0,10,6,1601.8600000000001,5,4,4,54,Champions
16995.0,372,1,-1.25,1,2,1,12,Hibernating
16996.0,30,9,1427.46,4,5,4,45,Loyal_customers
16997.0,288,3,702.0,1,3,3,13,At_risk
16998.0,149,6,287.02,2,4,2,24,At_risk
16999.0,23,2,484.82,4,3,3,43,Potential_loyalists
17001.0,0,11,3989.57,5,5,5,55,Champions
17002.0,73,4,1487.78,2,4,4,24,At_risk
17004.0,46,2,1312.1399999999999,3,3,4,33,Need_attention
17006.0,4,4,781.78,5,4,3,54,Champions
17007.0,50,7,877.4300000000001,3,5,3,35,Loyal_customers
17010.0,16,2,185.46,4,3,1,43,Potential_loyalists
17011.0,30,1,270.9,4,2,2,42,Potential_loyalists
17014.0,8,4,562.6800000000001,5,4,3,54,Champions
17015.0,28,3,1838.61,4,3,4,43,Potential_loyalists
17017.0,2,27,8574.11,5,5,5,55,Champions
17018.0,40,2,920.1,3,3,4,33,Need_attention
17019.0,11,4,1258.08,5,4,4,54,Champions
17022.0,31,1,71.0,4,2,1,42,Potential_loyalists
17024.0,45,3,95.85,3,3,1,33,Need_attention
17025.0,60,3,357.77,3,3,2,33,Need_attention
17026.0,185,2,154.83,1,3,1,13,At_risk
17027.0,78,7,835.86,2,5,3,25,Shouldn't_loose
17029.0,110,2,716.0,2,3,3,23,At_risk
17030.0,63,1,146.87,3,2,1,32,About_to_sleep
17031.0,11,2,380.35,5,3,2,53,Potential_loyalists
17033.0,86,3,1030.14,2,3,4,23,At_risk
17034.0,16,4,734.57,4,4,3,44,Loyal_customers
17035.0,245,3,388.33000000000004,1,3,2,13,At_risk
17037.0,78,2,1253.22,2,3,4,23,At_risk
17038.0,30,1,112.4,4,2,1,42,Potential_loyalists
17040.0,137,1,449.73,2,2,2,22,Hibernating
17041.0,26,4,1055.69,4,4,4,44,Loyal_customers
17042.0,2,5,1036.58,5,4,4,54,Champions
17043.0,32,4,1735.18,3,4,4,34,Loyal_customers
17044.0,8,3,897.4300000000001,5,3,3,53,Potential_loyalists
17045.0,113,3,339.44,2,3,2,23,At_risk
17046.0,157,1,642.02,2,2,3,22,Hibernating
17047.0,85,3,1100.9,2,3,4,23,At_risk
17048.0,115,6,864.32,2,4,3,24,At_risk
17049.0,2,11,5589.83,5,5,5,55,Champions
17050.0,96,6,3185.64,2,4,5,24,At_risk
17051.0,194,1,240.89,1,2,2,12,Hibernating
17052.0,28,1,399.09,4,2,2,42,Potential_loyalists
17053.0,128,2,496.38,2,3,3,23,At_risk
17054.0,28,6,1353.83,4,4,4,44,Loyal_customers
17058.0,81,3,1179.89,2,3,4,23,At_risk
17059.0,29,5,3080.39,4,4,5,44,Loyal_customers
17060.0,266,1,234.24,1,2,2,12,Hibernating
17061.0,73,12,5116.13,2,5,5,25,Shouldn't_loose
17062.0,313,5,529.4300000000001,1,4,3,14,At_risk
17063.0,8,11,1421.59,5,5,4,55,Champions
17064.0,58,3,855.45,3,3,3,33,Need_attention
17065.0,143,1,-112.35,2,2,1,22,Hibernating
17068.0,12,22,4531.34,4,5,5,45,Loyal_customers
17069.0,28,13,2655.2200000000003,4,5,5,45,Loyal_customers
17070.0,114,1,304.24,2,2,2,22,Hibernating
17071.0,8,14,2385.48,5,5,5,55,Champions
17073.0,17,4,1446.09,4,4,4,44,Loyal_customers
17075.0,17,5,813.77,4,4,3,44,Loyal_customers
17076.0,36,3,841.0799999999999,3,3,3,33,Need_attention
17078.0,36,2,378.2,3,3,2,33,Need_attention
17079.0,78,1,118.80000000000001,2,2,1,22,Hibernating
17080.0,22,3,285.5,4,3,2,43,Potential_loyalists
17081.0,25,2,288.91,4,3,2,43,Potential_loyalists
17082.0,33,2,2003.8500000000001,3,3,5,33,Need_attention
17083.0,109,3,1405.78,2,3,4,23,At_risk
17084.0,35,2,2747.9900000000002,3,3,5,33,Need_attention
17085.0,123,6,1550.8,2,4,4,24,At_risk
17086.0,7,6,2050.08,5,4,5,54,Champions
17088.0,28,4,1991.01,4,4,4,44,Loyal_customers
17090.0,4,8,1972.5500000000002,5,5,4,55,Champions
17091.0,2,10,3802.81,5,5,5,55,Champions
17092.0,50,4,1774.03,3,4,4,34,Loyal_customers
17094.0,318,2,270.20000000000005,1,3,2,13,At_risk
17095.0,22,6,1088.2,4,4,4,44,Loyal_customers
17096.0,9,7,992.68,5,5,4,55,Champions
17097.0,2,9,937.92,5,5,4,55,Champions
17100.0,18,2,971.74,4,3,4,43,Potential_loyalists
17101.0,10,4,1621.73,5,4,4,54,Champions
17102.0,261,1,25.5,1,2,1,12,Hibernating
17105.0,159,2,665.78,2,3,3,23,At_risk
17107.0,32,7,10362.48,3,5,5,35,Loyal_customers
17109.0,29,8,865.9300000000001,4,5,3,45,Loyal_customers
17110.0,165,1,163.29999999999998,2,2,1,22,Hibernating
17111.0,47,1,231.61,3,2,1,32,About_to_sleep
17114.0,5,10,739.72,5,5,3,55,Champions
17115.0,8,5,806.9,5,4,3,54,Champions
17117.0,288,1,116.2,1,2,1,12,Hibernating
17118.0,317,1,157.02,1,2,1,12,Hibernating
17119.0,3,3,593.61,5,3,3,53,Potential_loyalists
17120.0,233,1,307.46,1,2,2,12,Hibernating
17122.0,119,1,138.32,2,2,1,22,Hibernating
17123.0,161,1,345.3,2,2,2,22,Hibernating
17124.0,185,1,294.24,1,2,2,12,Hibernating
17125.0,50,1,230.5,3,2,1,32,About_to_sleep
17126.0,152,7,976.55,2,5,4,25,Shouldn't_loose
17128.0,334,1,157.09,1,2,1,12,Hibernating
17131.0,5,5,2463.17,5,4,5,54,Champions
17133.0,15,7,4892.240000000001,4,5,5,45,Loyal_customers
17134.0,106,2,413.2,2,3,2,23,At_risk
17135.0,16,7,1139.73,4,5,4,45,Loyal_customers
17138.0,275,1,380.5,1,2,2,12,Hibernating
17139.0,15,15,10567.87,4,5,5,45,Loyal_customers
17140.0,247,1,454.12,1,2,2,12,Hibernating
17142.0,239,1,579.0,1,2,3,12,Hibernating
17144.0,1,2,984.57,5,3,4,53,Potential_loyalists
17146.0,105,3,749.78,2,3,3,23,At_risk
17147.0,22,6,1679.64,4,4,4,44,Loyal_customers
17148.0,51,1,124.88,3,2,1,32,About_to_sleep
17152.0,194,4,1503.5,1,4,4,14,At_risk
17153.0,24,1,213.78,4,2,1,42,Potential_loyalists
17154.0,75,1,329.34,2,2,2,22,Hibernating
17155.0,17,2,251.7,4,3,2,43,Potential_loyalists
17157.0,7,3,306.55,5,3,2,53,Potential_loyalists
17158.0,32,3,1266.97,3,3,4,33,Need_attention
17159.0,21,4,1534.73,4,4,4,44,Loyal_customers
17160.0,31,6,3518.03,4,4,5,44,Loyal_customers
17162.0,28,11,1707.21,4,5,4,45,Loyal_customers
17163.0,21,2,293.1,4,3,2,43,Potential_loyalists
17164.0,32,8,2466.4,3,5,5,35,Loyal_customers
17165.0,284,1,158.68,1,2,1,12,Hibernating
17166.0,38,3,189.49,3,3,1,33,Need_attention
17169.0,50,4,816.88,3,4,3,34,Loyal_customers
17171.0,289,1,224.91,1,2,1,12,Hibernating
17172.0,74,2,313.26,2,3,2,23,At_risk
17173.0,5,9,3755.65,5,5,5,55,Champions
17174.0,217,1,59.9,1,2,1,12,Hibernating
17175.0,44,5,1430.94,3,4,4,34,Loyal_customers
17176.0,201,1,306.13,1,2,2,12,Hibernating
17179.0,178,3,711.79,2,3,3,23,At_risk
17180.0,56,6,768.32,3,4,3,34,Loyal_customers
17181.0,57,2,239.92000000000002,3,3,2,33,Need_attention
17183.0,7,8,3286.91,5,5,5,55,Champions
17186.0,46,2,144.0,3,3,1,33,Need_attention
17187.0,226,1,203.95,1,2,1,12,Hibernating
17188.0,11,9,2275.58,5,5,5,55,Champions
17189.0,106,2,383.75,2,3,2,23,At_risk
17190.0,58,3,249.74,3,3,2,33,Need_attention
17191.0,28,7,2093.68,4,5,5,45,Loyal_customers
17193.0,35,9,1674.46,3,5,4,35,Loyal_customers
17194.0,273,2,262.62,1,3,2,13,At_risk
17197.0,29,1,1013.01,4,2,4,42,Potential_loyalists
17198.0,23,3,692.22,4,3,3,43,Potential_loyalists
17201.0,53,1,289.78000000000003,3,2,2,32,About_to_sleep
17203.0,35,6,3560.08,3,4,5,34,Loyal_customers
17204.0,169,9,1352.91,2,5,4,25,Shouldn't_loose
17205.0,53,1,384.08,3,2,2,32,About_to_sleep
17206.0,53,1,204.24,3,2,1,32,About_to_sleep
17211.0,26,9,2299.67,4,5,5,45,Loyal_customers
17212.0,253,1,226.85,1,2,1,12,Hibernating
17213.0,40,11,2741.08,3,5,5,35,Loyal_customers
17214.0,60,7,974.12,3,5,4,35,Loyal_customers
17217.0,234,1,113.5,1,2,1,12,Hibernating
17218.0,4,10,1951.97,5,5,4,55,Champions
17219.0,31,1,114.23,4,2,1,42,Potential_loyalists
17220.0,24,14,3187.55,4,5,5,45,Loyal_customers
17221.0,7,2,334.48,5,3,2,53,Potential_loyalists
17222.0,65,1,328.65,3,2,2,32,About_to_sleep
17223.0,310,2,416.89,1,3,2,13,At_risk
17226.0,308,1,393.49,1,2,2,12,Hibernating
17227.0,18,6,939.32,4,4,4,44,Loyal_customers
17228.0,15,8,1906.09,4,5,4,45,Loyal_customers
17229.0,96,2,318.76,2,3,2,23,At_risk
17230.0,264,11,3466.67,1,5,5,15,Shouldn't_loose
17231.0,12,14,3078.22,4,5,5,45,Loyal_customers
17232.0,2,2,417.77,5,3,2,53,Potential_loyalists
17233.0,35,1,190.88,3,2,1,32,About_to_sleep
17234.0,182,1,149.89,1,2,1,12,Hibernating
17235.0,25,2,550.0600000000001,4,3,3,43,Potential_loyalists
17236.0,12,6,916.13,4,4,4,44,Loyal_customers
17237.0,11,2,314.69,5,3,2,53,Potential_loyalists
17238.0,2,17,3719.1,5,5,5,55,Champions
17239.0,312,2,379.95000000000005,1,3,2,13,At_risk
17242.0,108,2,1135.04,2,3,4,23,At_risk
17243.0,1,30,8491.75,5,5,5,55,Champions
17244.0,53,1,954.9,3,2,4,32,About_to_sleep
17245.0,204,1,171.45000000000002,1,2,1,12,Hibernating
17247.0,15,1,280.09000000000003,4,2,2,42,Potential_loyalists
17248.0,120,1,318.65,2,2,2,22,Hibernating
17250.0,3,2,381.97,5,3,2,53,Potential_loyalists
17251.0,362,1,269.83,1,2,2,12,Hibernating
17252.0,116,2,348.90999999999997,2,3,2,23,At_risk
17253.0,18,1,178.26,4,2,1,42,Potential_loyalists
17254.0,4,2,271.19,5,3,2,53,Potential_loyalists
17255.0,40,2,291.48,3,3,2,33,Need_attention
17256.0,107,2,240.0,2,3,2,23,At_risk
17259.0,148,2,581.23,2,3,3,23,At_risk
17262.0,52,5,1253.3600000000001,3,4,4,34,Loyal_customers
17263.0,208,1,63.440000000000005,1,2,1,12,Hibernating
17265.0,138,2,550.01,2,3,3,23,At_risk
17266.0,2,3,296.58,5,3,2,53,Potential_loyalists
17267.0,127,2,317.2,2,3,2,23,At_risk
17268.0,107,4,763.64,2,4,3,24,At_risk
17272.0,42,5,2144.53,3,4,5,34,Loyal_customers
17274.0,35,1,107.82,3,2,1,32,About_to_sleep
17277.0,227,2,1065.3500000000001,1,3,4,13,At_risk
17278.0,241,1,246.04000000000002,1,2,2,12,Hibernating
17279.0,57,1,187.82999999999998,3,2,1,32,About_to_sleep
17282.0,130,3,1685.46,2,3,4,23,At_risk
17284.0,60,7,1636.58,3,5,4,35,Loyal_customers
17286.0,21,1,151.37,4,2,1,42,Potential_loyalists
17287.0,26,7,1049.06,4,5,4,45,Loyal_customers
17288.0,9,7,1417.6299999999999,5,5,4,55,Champions
17289.0,31,4,922.77,4,4,4,44,Loyal_customers
17290.0,3,2,513.01,5,3,3,53,Potential_loyalists
17291.0,308,1,550.8000000000001,1,2,3,12,Hibernating
17293.0,8,9,1854.06,5,5,4,55,Champions
17295.0,28,3,547.0,4,3,3,43,Potential_loyalists
17297.0,17,1,128.18,4,2,1,42,Potential_loyalists
17298.0,101,2,498.42,2,3,3,23,At_risk
17299.0,11,4,656.61,5,4,3,54,Champions
17301.0,21,1,163.24,4,2,1,42,Potential_loyalists
17302.0,14,6,1119.93,4,4,4,44,Loyal_customers
17303.0,361,1,250.04,1,2,2,12,Hibernating
17306.0,10,21,8600.73,5,5,5,55,Champions
17307.0,365,1,-152.64,1,2,1,12,Hibernating
17309.0,95,1,82.75,2,2,1,22,Hibernating
17311.0,78,2,1384.85,2,3,4,23,At_risk
17312.0,138,3,644.3,2,3,3,23,At_risk
17313.0,17,2,2288.13,4,3,5,43,Potential_loyalists
17314.0,24,11,2514.76,4,5,5,45,Loyal_customers
17315.0,0,43,6193.43,5,5,5,55,Champions
17317.0,46,5,2524.02,3,4,5,34,Loyal_customers
17320.0,100,3,1200.6200000000001,2,3,4,23,At_risk
17321.0,8,2,657.16,5,3,3,53,Potential_loyalists
17323.0,15,9,894.4399999999999,4,5,3,45,Loyal_customers
17324.0,17,4,986.48,4,4,4,44,Loyal_customers
17325.0,280,1,96.8,1,2,1,12,Hibernating
17329.0,14,2,523.11,4,3,3,43,Potential_loyalists
17330.0,22,2,363.9,4,3,2,43,Potential_loyalists
17331.0,123,1,175.2,2,2,1,22,Hibernating
17333.0,85,1,494.25,2,2,3,22,Hibernating
17334.0,301,3,306.6,1,3,2,13,At_risk
17337.0,151,7,1897.51,2,5,4,25,Shouldn't_loose
17338.0,17,10,6461.79,4,5,5,45,Loyal_customers
17339.0,94,2,243.36,2,3,2,23,At_risk
17340.0,9,16,11891.18,5,5,5,55,Champions
17341.0,156,3,682.29,2,3,3,23,At_risk
17343.0,355,1,193.64,1,2,1,12,Hibernating
17344.0,46,1,157.62,3,2,1,32,About_to_sleep
17345.0,15,4,519.6899999999999,4,4,3,44,Loyal_customers
17346.0,3,16,2557.9,5,5,5,55,Champions
17347.0,86,1,228.96,2,2,1,22,Hibernating
17348.0,14,5,1156.6,4,4,4,44,Loyal_customers
17349.0,179,1,98.25,1,2,1,12,Hibernating
17350.0,8,5,1251.44,5,4,4,54,Champions
17351.0,36,3,587.15,3,3,3,33,Need_attention
17353.0,129,2,1740.0,2,3,4,23,At_risk
17354.0,50,1,1393.06,3,2,4,32,About_to_sleep
17356.0,311,1,178.22,1,2,1,12,Hibernating
17357.0,24,2,384.39,4,3,2,43,Potential_loyalists
17358.0,303,2,360.81,1,3,2,13,At_risk
17359.0,11,1,127.86,5,2,1,52,Potential_loyalists
17360.0,17,3,568.24,4,3,3,43,Potential_loyalists
17361.0,49,3,488.2,3,3,3,33,Need_attention
17362.0,239,2,312.23,1,3,2,13,At_risk
17364.0,0,12,4437.23,5,5,5,55,Champions
17365.0,12,8,4767.36,4,5,5,45,Loyal_customers
17367.0,238,1,167.55,1,2,1,12,Hibernating
17368.0,23,9,1315.72,4,5,4,45,Loyal_customers
17370.0,72,4,446.18,2,4,2,24,At_risk
17371.0,17,3,418.4,4,3,2,43,Potential_loyalists
17372.0,40,8,1337.18,3,5,4,35,Loyal_customers
17373.0,40,4,646.92,3,4,3,34,Loyal_customers
17374.0,218,2,495.77,1,3,3,13,At_risk
17375.0,190,4,372.5,1,4,2,14,At_risk
17376.0,70,2,203.2,3,3,1,33,Need_attention
17377.0,23,21,3883.32,4,5,5,45,Loyal_customers
17379.0,11,1,389.71999999999997,5,2,2,52,Potential_loyalists
17381.0,8,30,20272.43,5,5,5,55,Champions
17382.0,65,1,65.4,3,2,1,32,About_to_sleep
17383.0,4,1,193.39000000000001,5,2,1,52,Potential_loyalists
17384.0,19,2,336.4,4,3,2,43,Potential_loyalists
17385.0,14,1,256.11,4,2,2,42,Potential_loyalists
17386.0,7,6,2686.42,5,4,5,54,Champions
17387.0,19,2,746.81,4,3,3,43,Potential_loyalists
17388.0,77,4,1259.56,2,4,4,24,At_risk
17389.0,0,43,31300.079999999998,5,5,5,55,Champions
17391.0,163,2,508.8,2,3,3,23,At_risk
17392.0,306,2,417.27,1,3,2,13,At_risk
17394.0,219,1,203.86999999999998,1,2,1,12,Hibernating
17396.0,39,8,7330.8,3,5,5,35,Loyal_customers
17397.0,22,2,681.41,4,3,3,43,Potential_loyalists
17398.0,114,3,653.38,2,3,3,23,At_risk
17400.0,126,5,2097.84,2,4,5,24,At_risk
17402.0,4,13,2633.85,5,5,5,55,Champions
17403.0,36,1,263.92,3,2,2,32,About_to_sleep
17404.0,4,18,30300.82,5,5,5,55,Champions
17405.0,1,5,967.22,5,4,4,54,Champions
17406.0,330,5,1912.72,1,4,4,14,At_risk
17408.0,163,1,32.65,2,2,1,22,Hibernating
17409.0,184,2,771.85,1,3,3,13,At_risk
17410.0,16,5,1214.72,4,4,4,44,Loyal_customers
17411.0,12,4,748.94,4,4,3,44,Loyal_customers
17412.0,2,7,1258.06,5,5,4,55,Champions
17414.0,43,2,778.0,3,3,3,33,Need_attention
17415.0,79,1,507.84,2,2,3,22,Hibernating
17416.0,29,9,6838.34,4,5,5,45,Loyal_customers
17418.0,42,2,463.46000000000004,3,3,2,33,Need_attention
17419.0,11,14,4200.97,5,5,5,55,Champions
17420.0,50,3,598.83,3,3,3,33,Need_attention
17422.0,16,10,1853.13,4,5,4,45,Loyal_customers
17423.0,45,4,663.63,3,4,3,34,Loyal_customers
17425.0,19,2,759.1700000000001,4,3,3,43,Potential_loyalists
17426.0,4,7,5022.26,5,5,5,55,Champions
17427.0,71,1,100.8,3,2,1,32,About_to_sleep
17428.0,0,33,17078.45,5,5,5,55,Champions
17429.0,120,4,512.12,2,4,3,24,At_risk
17430.0,32,2,265.76,3,3,2,33,Need_attention
17431.0,313,1,403.3,1,2,2,12,Hibernating
17432.0,18,2,365.76,4,3,2,43,Potential_loyalists
17433.0,88,1,303.16,2,2,2,22,Hibernating
17434.0,2,9,2333.42,5,5,5,55,Champions
17436.0,1,2,216.3,5,3,1,53,Potential_loyalists
17438.0,247,2,378.3,1,3,2,13,At_risk
17440.0,147,5,177.1,2,4,1,24,At_risk
17442.0,29,10,2210.2599999999998,4,5,5,45,Loyal_customers
17443.0,219,1,534.24,1,2,3,12,Hibernating
17444.0,147,3,2940.04,2,3,5,23,At_risk
17446.0,176,2,120.89999999999999,2,3,1,23,At_risk
17447.0,40,2,541.53,3,3,3,33,Need_attention
17448.0,144,1,-4287.63,2,2,1,22,Hibernating
17449.0,2,8,2503.21,5,5,5,55,Champions
17450.0,8,55,187322.17,5,5,5,55,Champions
17451.0,1,10,1648.95,5,5,4,55,Champions
17453.0,17,2,486.72,4,3,3,43,Potential_loyalists
17454.0,192,4,517.53,1,4,3,14,At_risk
17455.0,203,1,131.7,1,2,1,12,Hibernating
17456.0,365,1,249.86,1,2,2,12,Hibernating
17457.0,126,5,1737.7,2,4,4,24,At_risk
17458.0,15,1,316.5,4,2,2,42,Potential_loyalists
17459.0,43,2,657.3,3,3,3,33,Need_attention
17460.0,78,8,452.63000000000005,2,5,2,25,Shouldn't_loose
17461.0,22,3,735.82,4,3,3,43,Potential_loyalists
17462.0,51,3,662.94,3,3,3,33,Need_attention
17463.0,16,6,1860.81,4,4,4,44,Loyal_customers
17464.0,158,1,289.96000000000004,2,2,2,22,Hibernating
17466.0,10,2,763.28,5,3,3,53,Potential_loyalists
17468.0,10,2,137.0,5,3,1,53,Potential_loyalists
17469.0,16,6,1843.06,4,4,4,44,Loyal_customers
17470.0,44,5,1125.07,3,4,4,34,Loyal_customers
17472.0,191,3,697.54,1,3,3,13,At_risk
17475.0,79,1,194.37,2,2,1,22,Hibernating
17480.0,73,2,506.51,2,3,3,23,At_risk
17481.0,3,5,1249.34,5,4,4,54,Champions
17483.0,65,3,414.04,3,3,2,33,Need_attention
17486.0,261,1,396.87,1,2,2,12,Hibernating
17489.0,58,2,376.64,3,3,2,33,Need_attention
17490.0,0,11,1926.88,5,5,4,55,Champions
17491.0,1,11,3541.92,5,5,5,55,Champions
17492.0,248,1,374.57,1,2,2,12,Hibernating
17495.0,7,2,497.56,5,3,3,53,Potential_loyalists
17496.0,358,1,271.05,1,2,2,12,Hibernating
17498.0,75,1,272.21999999999997,2,2,2,22,Hibernating
17499.0,289,1,622.88,1,2,3,12,Hibernating
17500.0,17,3,1138.0,4,3,4,43,Potential_loyalists
17501.0,220,2,288.6,1,3,2,13,At_risk
17502.0,9,4,689.1,5,4,3,54,Champions
17503.0,2,2,558.96,5,3,3,53,Potential_loyalists
17504.0,206,10,2745.28,1,5,5,15,Shouldn't_loose
17505.0,161,2,1145.8400000000001,2,3,4,23,At_risk
17506.0,70,2,294.29,3,3,2,33,Need_attention
17507.0,261,2,605.58,1,3,3,13,At_risk
17508.0,280,1,387.31,1,2,2,12,Hibernating
17509.0,57,11,6069.24,3,5,5,35,Loyal_customers
17510.0,24,1,308.48,4,2,2,42,Potential_loyalists
17511.0,2,46,88125.38,5,5,5,55,Champions
17512.0,28,11,2920.04,4,5,5,45,Loyal_customers
17513.0,72,1,513.2,2,2,3,22,Hibernating
17514.0,128,1,208.65,2,2,1,22,Hibernating
17515.0,31,4,639.02,4,4,3,44,Loyal_customers
17516.0,15,5,764.88,4,4,3,44,Loyal_customers
17517.0,308,1,153.94,1,2,1,12,Hibernating
17519.0,17,7,1839.07,4,5,4,45,Loyal_customers
17520.0,53,1,546.81,3,2,3,32,About_to_sleep
17521.0,24,4,721.96,4,4,3,44,Loyal_customers
17522.0,1,5,1070.71,5,4,4,54,Champions
17523.0,11,4,652.74,5,4,3,54,Champions
17524.0,361,1,145.0,1,2,1,12,Hibernating
17525.0,359,1,422.7,1,2,2,12,Hibernating
17526.0,1,8,706.7,5,5,3,55,Champions
17527.0,53,6,888.86,3,4,3,34,Loyal_customers
17528.0,1,11,3540.1,5,5,5,55,Champions
17530.0,1,10,2367.12,5,5,5,55,Champions
17531.0,120,2,293.45,2,3,2,23,At_risk
17534.0,53,1,223.36,3,2,1,32,About_to_sleep
17535.0,280,1,164.4,1,2,1,12,Hibernating
17536.0,177,1,76.5,2,2,1,22,Hibernating
17537.0,29,2,887.6700000000001,4,3,3,43,Potential_loyalists
